deputy_id,28231,28232,28233,28234,28235,28239,28240,28241,28244,28245,28246,28251,28252,28253,28826,28827,28828,28829,28830,28831,28837,28838,28839,28840,28843,28844,28845,28846,28847,28848,28849,28892,28893,28894,28895,28897,28898,28899,28900,28910,28911,28912,28915,28916,28917,28918,28919,28920,28921,28922,28937,28938,28939,28940,28941,28942,28943,28944,28945,28946,28947,28948,28949,28950,28953,28954,28955,28956,28965,28967,28968,28969,28970,28975,28978,28979,28982,28983,28984,28985,28986,28987,28988,28997,28998,28999,29000,29001,29002,29005,29008,29009,29010,29011,29012,29013,29015,29016,29017,29020,29021,29022,29023,29024,29025,29026,29033,29034,29035,29036,29037,29041,29042,29043,29044,29045,29046,29047,29048,29049,29050,29051,29052,29053,29054,29055,29062,29063,29067,29068,29069,29070,29080,29081,29082,29083,29086,29087,29090,29092,29093,29094,29095,29098,29099,29100,29101,29109,29110,29111,29112,29113,29116,29117,29118,29119,29122,29123,29124,29125,29128,29129,29130,29131,29134,29135,29136,29137,29140,29143,29144,29145,29146,29147,29148,29149,29150,29151,29152,29155,29156,29157,29160,29161,29162,29163,29164,29165,29166,29167,29168,29173,29185,29186,29188,29189,29190,29191,29192,29194,29195,29196,29211,29212,29213,29214,29217,29218,29219,29220,29221,29224,29225,29226,29227,29228,29232,29233,29234,29235,29236,29237,29238,29241,29242,29243,29244,29245,29248,29249,29252,29254,29258,29259,29260,29266,29267,29268,29269,29270,29271,29272,29273,29274,29275,29276,29277,29278,29279,29280,29281,29282,29283,29284,29285,29286,29287,29288,29289,29290,29291,29292,29293,29294,29295,29296,29299,29300,29301,29302,29303,29304,29305,29306,29307,29308,29309,29310,29311,29312,29313,29314,29315,29316,29317,29318,29319,29320,29321,29322,29323,29324,29325,29326,29327,29328,29329,29333,29334,29335,29336,29337,29338,29339,29342,29343,29344,29345,29346,29347,29348,29349,29350,29351,29352,29353,29354,29355,29356,29357,29358,29359,29360,29361,29362,29363,29364,29365,29366,29367,29370,29371,29374,29375,29376,29377,29378,29379,29382,29383,29384,29385,29386,29387,29388,29392,29393,29394,29395,29396,29397,29398,29399,29402,29403,29404,29405,29406,29407,29408,29409,29410,29411,29412,29413,29415,29416,29417,29418,29419,29424,29425,29426,29437,29438,29439,29440,29443,29444,29445,29446,29447,29448,29451,29452,29453,29454,29458,29461,29462,29463,29464,29465,29466,29467,29468,29471,29472,29473,29474,29475,29476,29477,29478,29479,29480,29481,29484,29494,29495,29498,29499,29500,29501,29502,29503,29506,29507,29508,29509,29510,29511,29512,29513,29516,29517,29518,29521,29522,29523,29524,29525,29526,29527,29528,29546,29547,29548,29549,29550,29551,29552,29553,29554,29555,29556,29557,29558,29559,29560,29561,29562,29563,29564,29568,29569,29570,29571,29574,29575,29576,29577,29578,29581,29583,29584,29585,29586,29587,29588,29589,29591,29592,29596,29597,29601,29602,29603,29604,29608,29609,29610,29611,29612,29613,29614,29615,29616,29617,29620,29621,29622,29623,29624,29629,29630,29631,29632,29633,29634,29635,29642,29643,29644,29645,29646,29647,29648,29649,29650,29679,29680,29681,29682,29690,29691,29692,29693,29694,29695,29696,29701,29702,29703,29704,29705,29706,29707,29708,29711,29712,29717,29718,29719,29720,29721,29722,29723,29724,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745,29746,29749,29753,29754,29755,29756,29759,29760,29763,29764,29765,29766,29767,29768,29769,29772,29773,29774,29775,29776,29777,29783,29787,29788,29789,29790,29791,29792,29793,29794,29795,29796,29800,29801,29802,29803,29804,29813,29814,29815,29816,29817,29818,29819,29820,29821,29824,29825,29826,29827,29828,29829,29830,29831,29832,29836,29837,29838,29844,29845,29846,29847,29848,29873,29874,29875,29876,29877,29878,29879,29880,29884,29885,29888,29889,29890,29891,29892,29893,29894,29895,29896,29897,29898,29899,29900,29901,29907,29908,29909,29910,29911,29912,29913,29914,29915,29916,29917,29918,29919,29920,29921,29922,29923,29924,29925,29926,29927,29928,29929,29930,29931,29932,29933,29934,29935,29936,29937,29938,29939,29940,29941,29942,29943,29944,29945,29946,29947,29948,29949,29951,29952,29953,29954,29955,29956,29957,29958,29959,29960,29961,29962,29963,29964,29965,29966,29967,29968,29970,29971,29972,29975,29976,29977,29978,29979,29980,29981,29982,29983,29984,29985,29986,29987,29988,29989,29991,29992,29993,29994,29995,29996,29997,29998,29999,30000,30001,30002,30003,30004,30005,30006,30007,30008,30009,30010,30011,30012,30013,30014,30015,30016,30017,30018,30019,30020,30021,30022,30023,30024,30025,30026,30027,30028,30029,30030,30031,30032,30033,30034,30035,30036,30037,30038,30039,30040,30041,30042,30043,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30058,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30072,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30113,30114,30115,30116,30117,30118,30119,30120,30121,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30166,30170,30171,30172,30173,30174,30175,30176,30177,30180,30181,30182,30183,30184,30185,30186,30187,30188,30189,30190,30191,30192,30193,30194,30197,30198,30199,30200,30201,30202,30203,30206,30207,30208,30209,30210,30211,30212,30213,30214,30215,30216,30217,30218,30241,30242,30243,30244,30245,30246,30247,30248,30249,30250,30251,30252,30257,30258,30260,30261,30262,30263,30264,30265,30266,30267,30271,30272,30273,30274,30275,30276,30277,30280,30281,30284,30285,30286,30287,30293,30294,30295,30296,30297,30298,30299,30300,30301,30302,30303,30304,30305,30311,30312,30313,30319,30320,30321,30322,30327,30328,30329,30330,30331,30349,30350,30351,30352,30353,30354,30355,30356,30357,30360,30361,30362,30363,30364,30365,30366,30367,30368,30369,30370,30371,30372,30373,30374,30375,30376,30397,30398,30399,30400,30401,30402,30403,30404,30412,30413,30414,30415,30416,30417,30418,30419,30425,30426,30427,30428,30429,30433,30434,30435,30446,30447,30448,30449,30450,30451,30452,30453,30454,30455,30456,30457,30458,30459,30460,30461,30462,30463,30464,30465,30466,30467,30468,30469,30470,30471,30472,30473,30474,30475,30476,30477,30478,30479,30480,30481,30482,30483,30484,30485,30486,30487,30488,30489,30490,30491,30495,30496,30497,30498,30499,30502,30503,30504,30505,30506,30507,30508,30509,30510,30511,30517,30518,30519,30520,30521,30522,30523,30524,30525,30526,30527,30530,30531,30532,30533,30534,30540,30541,30542,30543,30545,30549,30553,30554,30555,30556,30557,30558,30559,30560,30561,30562,30563,30564,30587,30588,30589,30590,30591,30594,30595,30596,30597,30598,30599,30600,30601,30602,30603,30604,30607,30608,30609,30614,30615,30616,30617,30618,30619,30628,30629,30630,30631,30640,30641,30645,30646,30647,30648,30649,30650,30651,30652,30655,30656,30657,30658,30659,30660,30661,30662,30663,30664,30665,30666,30676,30692,30693,30694,30700,30701,30702,30703,30704,30705,30706,30707,30715,30716,30717,30718,30721,30722,30723,30724,30728,30729,30730,30731,30732,30733,30734,30735,30736,30737,30738,30739,30740,30741,30742,30743,30744,30745,30746,30747,30748,30751,30752,30753,30754,30755,30756,30757,30761,30762,30763,30764,30765,30766,30767,30771,30772,30773,30774,30775,30776,30777,30778,30779,30780,30790,30791,30792,30793,30794,30799,30800,30801,30802,30816,30817,30820,30821,30822,30823,30826,30827,30828,30829,30830,30831,30832,30833,30834,30846,30847,30848,30849,30850,30869,30870,30871,30872,30873,30874,30875,30876,30877,30885,30886,30887,30888,30889,30890,30894,30895,30896,30897,30898,30899,30900,30901,30902,30903,30904,30905,30906,30907,30910,30911,30912,30913,30914,30915,30917,30918,30919,30920,30921,30922,30923,30924,30925,30926,30927,30928,30929,30930,30931,30932,30933,30934,30935,30936,30937,30938,30939,30940,30941,30942,30943,30944,30945,30946,30947,30948,30949,30950,30951,30952,30953,30956,30957,30958,30961,30962,30963,30964,30965,30980,30981,30984,30987,30988,30997,30998,30999,31000,31001,31002,31003,31004,31009,31010,31011,31012,31013,31016,31017,31018,31019,31020,31021,31022,31023,31026,31027,31028,31029,31032,31033,31034,31035,31036,31037,31038,31039,31040,31043,31044,31045,31046,31047,31048,31049,31050,31051,31052,31053,31054,31055,31056,31057,31060,31061,31062,31067,31068,31069,31070,31071,31074,31075,31076,31077,31078,31079,31080,31085,31086,31089,31090,31091,31092,31093,31094,31095,31096,31097,31098,31099,31100,31114,31115,31126,31127,31128,31129,31130,31131,31132,31133,31134,31135,31136,31137,31142,31143,31144,31145,31146,31147,31148,31149,31150,31151,31152,31155,31156,31157,31158,31159,31160,31161,31162,31163,31164,31165,31166,31169,31170,31178,31179,31180,31181,31182,31189,31190,31191,31192,31193,31194,31195,31196,31200,31204,31205,31206,31207,31208,31211,31212,31213,31214,31224,31225,31226,31227,31228,31229,31230,31231,31232,31236,31237,31241,31242,31243,31244,31245,31246,31247,31248,31252,31253,31257,31258,31259,31263,31264,31265,31266,31267,31268,31269,31270,31273,31274,31275,31276,31277,31278,31279,31280,31285,31286,31287,31288,31289,31290,31292,31300,31301,31302,31308,31309,31310,31311,31312,31315,31316,31317,31318,31319,31320,31321,31322,31323,31324,31325,31326,31327,31328,31329,31330,31331,31332,31333,31336,31337,31338,31339,31340,31341,31344,31345,31346,31347,31348,31351,31352,31353,31354,31355,31358,31359,31360,31361,31362,31363,31368,31369,31370,31371,31372,31373,31374,31375,31376,31377,31378,31379,31380,31381,31382,31383,31384,31385,31386,31387,31388,31389,31396,31397,31398,31399,31400,31401,31402,31403,31404,31405,31406,31407,31408,31409,31410,31411,31412,31413,31414,31432,31433,31434,31435,31436,31437,31438,31439,31440,31441,31442,31443,31444,31445,31446,31447,31448,31449,31450,31451,31452,31453,31454,31455,31456,31457,31458,31459,31460,31461,31462,31463,31464,31465,31466,31467,31468,31469,31470,31471,31472,31473,31474,31475,31476,31477,31478,31479,31480,31481,31482,31483,31484,31485,31486,31487,31488,31489,31490,31491,31494,31498,31499,31500,31501,31502,31503,31504,31505,31506,31507,31508,31509,31510,31511,31512,31513,31518,31519,31520,31521,31522,31525,31526,31527,31528,31533,31534,31535,31536,31537,31538,31539,31540,31541,31546,31547,31548,31549,31550,31551,31552,31553,31554,31555,31556,31557,31560,31561,31562,31563,31564,31565,31569,31570,31576,31577,31578,31579,31580,31583,31584,31585,31586,31594,31595,31596,31597,31598,31599,31600,31601,31609,31610,31611,31612,31613,31614,31615,31616,31617,31618,31619,31620,31621,31622,31625,31626,31627,31628,31629,31630,31632,31633,31634,31635,31636,31637,31638,31639,31640,31641,31642,31643,31644,31651,31655,31658,31659,31660,31661,31662,31663,31666,31667,31668,31669,31670,31671,31672,31673,31676,31677,31678,31679,31680,31681,31684,31685,31686,31687,31688,31689,31690,31691,31692,31693,31694,31695,31696,31698,31699,31700,31701,31702,31703,31704,31705,31706,31707,31709,31710,31711,31712,31715,31716,31717,31719,31720,31721,31722,31723,31724,31725,31726,31727,31728,31729,31730,31731,31732,31733,31736,31737,31738,31739,31742,31743,31744,31745,31746,31747,31748,31749,31750,31751,31752,31753,31754,31758,31764,31765,31766,31770,31771,31772,31773,31774,31775,31776,31777,31778,31779,31780,31781,31782,31783,31785,31786,31791,31792,31793,31794,31797,31798,31799,31800,31801,31802,31806,31807,31810,31811,31812,31813,31814,31815,31818,31819,31820,31821,31822,31823,31824,31825,31826,31827,31828,31829,31830,31831,31832,31836,31837,31838,31839,31840,31841,31842,31843,31844,31845,31846,31847,31848,31849,31850,31851,31852,31853,31854,31857,31858,31859,31860,31861,31862,31863,31864,31867,31868,31869,31870,31871,31872,31873,31874,31875,31876,31877,31880,31881,31890,31891,31892,31893,31894,31895,31900,31901,31902,31903,31905,31906,31907,31908,31909,31910,31911,31912,31923,31924,31925,31927,31928,31929,31930,31931,31932,31933,31934,31935,31936,31937,31938,31939,31940,31942,31943,31944,31945,31946,31947,31948,31949,31950,31951,31952,31953,31954,31955,31956,31957,31958,31959,31960,31961,31962,31963,31964,31965,31966,31967,31968,31969,31970,31971,31972,31973,31974,31975,31976,31977,31978,31979,31980,31981,31982,31983,31984,31985,31986,31987,31988,31989,31990,31991,31992,31993,31994,31995,31996,31997,31998,31999,32000,32001,32002,32003,32004,32005,32006,32007,32008,32009,32010,32011,32012,32013,32014,32015,32016,32017,32018,32019,32020,32021,32022,32023,32028,32029,32030,32031,32032,32033,32034,32035,32036,32039,32040,32041,32042,32043,32044,32045,32046,32049,32050,32051,32052,32053,32054,32055,32056,32057,32068,32069,32070,32071,32072,32073,32074,32075,32076,32077,32078,32079,32080,32081,32082,32083,32084,32085,32086,32087,32088,32089,32090,32091,32092,32093,32094,32095,32096,32097,32098,32099,32100,32101,32102,32111,32112,32113,32114,32115,32116,32121,32129,32130,32131,32132,32133,32134,32137,32138,32139,32140,32141,32142,32143,32144,32145,32146,32147,32148,32152,32153,32154,32182,32183,32184,32188,32189,32190,32191,32192,32195,32196,32197,32198,32199,32200,32201,32202,32203,32204,32205,32206,32207,32216,32217,32218,32221,32222,32223,32224,32225,32226,32227,32228,32229,32230,32231,32232,32233,32234,32235,32236,32237,32238,32239,32242,32243,32244,32245,32246,32247,32248,32249,32250,32255,32256,32259,32265,32266,32267,32268,32269,32270,32271,32272,32273,32274,32275,32276,32277,32278,32279,32280,32281,32282,32283,32284,32285,32286,32287,32288,32289,32290,32291,32292,32293,32294,32295,32296,32297,32298,32299,32300,32301,32302,32305,32306,32307,32308,32309,32310,32317,32318,32319,32320,32321,32322,32323,32324,32325,32326,32327,32328,32329,32330,32331,32332,32333,32334,32339,32342,32343,32344,32345,32346,32347,32348,32349,32356,32357,32358,32370,32371,32372,32373,32374,32375,32376,32377,32378,32379,32380,32381,32382,32383,32388,32389,32390,32391,32392,32393,32394,32395,32396,32397,32398,32399,32402,32403,32404,32405,32406,32407,32408,32414,32415,32416,32417,32418,32419,32420,32421,32422,32423,32424,32425,32426,32427,32428,32429,32430,32431,32432,32433,32434,32435,32436,32437,32438,32439,32440,32441,32442,32443,32444,32445,32446,32447,32448,32449,32450,32451,32452,32453,32454,32455,32456,32457,32458,32459,32460,32464,32465,32468,32469,32470,32471,32472,32475,32476,32479,32480,32481,32482,32483,32484,32485,32486,32487,32488,32489,32490,32495,32499,32500,32501,32502,32503,32504,32505,32506,32507,32508,32511,32512,32516,32517,32518,32522,32523,32526,32527,32528,32529,32530,32531,32532,32533,32534,32535,32536,32537,32538,32541,32542,32543,32544,32545,32546,32547,32548,32549,32550,32551,32552,32555,32556,32557,32558,32559,32560,32561,32562,32563,32564,32565,32566,32567,32568,32569,32570,32573,32574,32575,32578,32579,32580,32581,32582,32585,32586,32587,32588,32589,32590,32591,32592,32593,32594,32595,32596,32597,32598,32599,32600,32601,32602,32603,32604,32605,32606,32607,32608,32609,32610,32611,32612,32613,32614,32615,32616,32617,32618,32619,32620,32621,32622,32623,32624,32625,32626,32627,32628,32629,32630,32631,32632,32633,32634,32635,32636,32637,32638,32639,32642,32643,32644,32645,32646,32647,32648,32649,32661,32662,32663,32664,32665,32666,32667,32668,32669,32670,32671,32672,32681,32684,32685,32686,32687,32690,32691,32692,32693,32694,32695,32696,32697,32700,32701,32702,32703,32704,32705,32706,32707,32708,32709,32710,32711,32712,32713,32714,32715,32716,32717,32720,32721,32722,32723,32724,32725,32726,32727,32728,32729,32732,32733,32734,32735,32736,32737,32738,32739,32740,32741,32744,32745,32746,32747,32748,32749,32750,32751,32752,32753,32754,32755,32756,32757,32758,32759,32760,32761,32762,32763,32764,32765,32766,32767,32768,32769,32770,32771,32772,32775,32776,32777,32778,32779,32780,32781,32782,32783,32786,32787,32788,32789,32790,32791,32792,32793,32798,32799,32800,32801,32802,32803,32804,32805,32806,32807,32808,32809,32810,32811,32812,32813,32815,32816,32817,32835,32836,32837,32839,32840,32841,32842,32843,32844,32845,32846,32847,32848,32849,32850,32851,32852,32853,32854,32855,32856,32857,32858,32859,32860,32861,32862,32863,32864,32865,32866,32867,32868,32869,32870,32871,32872,32873,32874,32875,32905,32906,32907,32908,32909,32910,32933,32950,32951,32952,32953,32954,32955,32956,32957,32961,32962,32963,32964,32965,32966,32986,32987,32988,32989,32999,33000,33001,33002,33003,33004,33005,33006,33007,33008,33009,33010,33011,33012,33013,33014,33015,33016,33017,33018,33019,33058,33059,33060,33061,33062,33063,33064,33065,33066,33067,33068,33073,33074,33075,33076,33077,33078,33079,33080,33081,33110,33111,33112,33113,33114,33115,33116,33117,33118,33119,33120,33121,33122,33123,33124,33125,33126,33127,33128,33129,33130,33131,33132,33133,33134,33135,33146,33147,33148,33149,33150,33151,33152,33153,33154,33155,33156,33157,33158,33159,33160,33161,33162,33163,33221,33222,33223,33224,33225,33226,33227,33228,33229,33230,33231,33252,33253,33254,33255,33256,33258,33259,33260,33261,33262,33263,33269,33270,33271,33272,33273,33274,33275,33276,33277,33278,33279,33280,33281,33282,33283,33284,33292,33293,33294,33295,33296,33297,33298,33299,33300,33301,33302,33303,33304,33305,33306,33313,33314,33315,33316,33317,33318,33319,33320,33322,33323,33324,33325,33326,33327,33333,33336,33337,33338,33339,33353,33354,33355,33356,33357,33358,33359,33360,33361,33362,33363,33364,33365,33366,33367,33368,33369,33370,33371,33379,33380,33381,33382,33383,33384,33385,33386,33387,33392,33393,33394,33395,33396,33397,33398,33399,33400,33401,33402,33403,33404,33405,33406,33412,33413,33414,33415,33416,33417,33419,33420,33421,33422,33423,33424,33425,33426,33427,33437,33438,33439,33440,33441,33442,33443,33444,33445,33446,33447,33448,33449,33450,33454,33455,33460,33461,33462,33463,33464,33465,33466,33471,33472,33473,33478,33479,33480,33481,33482,33483,33484,33485,33486,33487,33488,33489,33490,33491,33492,33493,33494,33495,33500,33506,33507,33508,33509,33510,33511,33512,33513,33514,33515,33516,33525,33526,33527,33528,33530,33531,33532,33533,33534,33535,33536,33537,33538,33539,33540,33541,33547,33548,33549,33550,33551,33552,33553,33554,33557,33558,33559,33560,33561,33568,33569,33570,33571,33572,33573,33574,33575,33576,33577,33585,33586,33592,33593,33599,33600,33601,33602,33603,33604,33605,33610,33611,33612,33613,33614,33620,33621,33622,33623,33624,33625,33626,33627,33633,33634,33641,33642,33643,33644,33645,33646,33647,33648,33649,33650,33651,33672,33673,33674,33675,33676,33685,33686,33687,33688,33689,33690,33691,33692,33693,33694,33702,33703,33704,33705,33706,33707,33708,33714,33715,33716,33717,33718,33721,33722,33723,33724,33725,33726,33727,33789,33790,33791,33792,33793,33794,33812,33813,33814,33815,33816,33817,33833,33834,33835,33836,33837,33838,33839,33841,33842,33843,33844,33845,33846,33847,33848,33849,33850,33851,33852,33853,33854,33863,33864,33865,33866,33867,33868,33882,33883,33884,33885,33886,33887,33888,33890,33891,33892,33909,33910,33911,33912,33913,33926,33932,33933,33934,33935,33936,33937,33938,33939,33940,33941,33947,33948,33949,33950,33951,33956,33957,33958,33964,33965,33966,33967,33968,33969,33974,33975,33976,33982,33983,33984,33985,33986,33987,33988,33989,33990,33991,33992,33998,33999,34000,34001,34002,34004,34005,34006,34007,34009,34014,34015,34016,34017,34018,34019,34020,34027,34028,34029,34030,34031,34032,34033,34034,34041,34042,34043,34044,34045,34048,34049,34055,34056,34057,34058,34059,34060,34061,34062,34063,34064,34065,34066,34067,34068,34069,34070,34071,34072,34073,34074,34075,34076,34077,34078,34079,34080,34081,34082,34083,34084,34085,34086,34089,34090,34091,34092,34093,34094,34095,34096,34097,34098,34099,34100,34102,34110,34113,34114,34115,34156,34157,34158,34159,34164,34165,34166,34167,34168,34169,34175,34176,34177,34178,34179,34180,34186,34187,34188,34197,34198,34199,34219,34220,34221,34222,34223,34224,34225,34226,34227,34228,34229,34230,34231,34232,34233,34234,34235,34236,34237,34243,34244,34245,34246,34247,34248,34249,34250,34251,34252,34253,34258,34259,34260,34261,34262,34263,34264,34265,34270,34271,34272,34273,34274,34275,34281,34282,34283,34284,34285,34286,34287,34288,34291,34292,34293,34294,34295,34296,34297,34298,34299,34300,34301,34302,34303,34304,34305,34310,34311,34314,34323,34324,34325,34326,34327,34334,34335,34336
